date,city,state,qty_cases,qty_deaths,ibge_id
2020-03-29,PELOTAS,RS,2,0,4314407
2020-03-30,PELOTAS,RS,2,0,4314407
2020-03-31,PELOTAS,RS,2,0,4314407
2020-04-01,PELOTAS,RS,2,0,4314407
2020-03-27,PIRATINI,RS,1,0,4314605
2020-03-28,PIRATINI,RS,1,0,4314605
2020-03-29,PIRATINI,RS,1,0,4314605
2020-03-30,PIRATINI,RS,1,0,4314605
2020-03-31,PIRATINI,RS,1,0,4314605
2020-04-01,PIRATINI,RS,1,0,4314605
2020-03-11,PORTO ALEGRE,RS,2,0,4314902
2020-03-12,PORTO ALEGRE,RS,2,0,4314902
2020-03-13,PORTO ALEGRE,RS,2,0,4314902
2020-03-14,PORTO ALEGRE,RS,5,0,4314902
2020-03-15,PORTO ALEGRE,RS,5,0,4314902
2020-03-16,PORTO ALEGRE,RS,8,0,4314902
2020-03-17,PORTO ALEGRE,RS,16,0,4314902
2020-03-18,PORTO ALEGRE,RS,21,0,4314902
2020-03-19,PORTO ALEGRE,RS,22,0,4314902
2020-03-20,PORTO ALEGRE,RS,25,0,4314902
2020-03-21,PORTO ALEGRE,RS,35,0,4314902
2020-03-22,PORTO ALEGRE,RS,38,0,4314902
2020-03-23,PORTO ALEGRE,RS,41,0,4314902
2020-03-24,PORTO ALEGRE,RS,47,0,4314902
2020-03-25,PORTO ALEGRE,RS,87,1,4314902
2020-03-26,PORTO ALEGRE,RS,87,2,4314902
2020-03-27,PORTO ALEGRE,RS,107,2,4314902
2020-03-28,PORTO ALEGRE,RS,133,2,4314902
2020-03-29,PORTO ALEGRE,RS,143,2,4314902
2020-03-30,PORTO ALEGRE,RS,143,4,4314902
2020-03-31,PORTO ALEGRE,RS,190,4,4314902
2020-04-01,PORTO ALEGRE,RS,190,3,4314902
2020-03-23,RIO GRANDE,RS,1,0,4315602
2020-03-24,RIO GRANDE,RS,1,0,4315602
2020-03-25,RIO GRANDE,RS,2,0,4315602
2020-03-26,RIO GRANDE,RS,2,0,4315602
2020-03-27,RIO GRANDE,RS,2,0,4315602
2020-03-28,RIO GRANDE,RS,2,0,4315602
2020-03-29,RIO GRANDE,RS,2,0,4315602
2020-03-30,RIO GRANDE,RS,2,0,4315602
2020-03-31,RIO GRANDE,RS,2,0,4315602
2020-04-01,RIO GRANDE,RS,2,0,4315602
2020-03-27,ROLANTE,RS,1,0,4316006
2020-03-28,ROLANTE,RS,1,0,4316006
2020-03-29,ROLANTE,RS,1,0,4316006
2020-03-30,ROLANTE,RS,1,0,4316006
2020-03-31,ROLANTE,RS,1,0,4316006
2020-04-01,ROLANTE,RS,1,0,4316006
2020-03-21,SANTA MARIA,RS,1,0,4316907
2020-03-22,SANTA MARIA,RS,1,0,4316907
2020-03-23,SANTA MARIA,RS,2,0,4316907
2020-03-24,SANTA MARIA,RS,2,0,4316907
2020-03-25,SANTA MARIA,RS,2,0,4316907
2020-03-26,SANTA MARIA,RS,2,0,4316907
2020-03-27,SANTA MARIA,RS,2,0,4316907
2020-03-28,SANTA MARIA,RS,2,0,4316907
2020-03-29,SANTA MARIA,RS,2,0,4316907
2020-03-30,SANTA MARIA,RS,2,0,4316907
2020-03-31,SANTA MARIA,RS,2,0,4316907
2020-04-01,SANTA MARIA,RS,2,0,4316907
2020-03-27,SANTA ROSA,RS,1,0,4317202
2020-03-28,SANTA ROSA,RS,1,0,4317202
2020-03-29,SANTA ROSA,RS,1,0,4317202
2020-03-30,SANTA ROSA,RS,1,0,4317202
2020-03-31,SANTA ROSA,RS,1,0,4317202
2020-04-01,SANTA ROSA,RS,1,0,4317202
2020-03-20,SANTANA DO LIVRAMENTO,RS,2,0,4317103
2020-03-21,SANTANA DO LIVRAMENTO,RS,2,0,4317103
2020-03-22,SANTANA DO LIVRAMENTO,RS,2,0,4317103
2020-03-23,SANTANA DO LIVRAMENTO,RS,3,0,4317103
2020-03-24,SANTANA DO LIVRAMENTO,RS,3,0,4317103
2020-03-25,SANTANA DO LIVRAMENTO,RS,4,0,4317103
2020-03-26,SANTANA DO LIVRAMENTO,RS,4,0,4317103
2020-03-27,SANTANA DO LIVRAMENTO,RS,4,0,4317103
2020-03-28,SANTANA DO LIVRAMENTO,RS,4,0,4317103
2020-03-29,SANTANA DO LIVRAMENTO,RS,4,0,4317103
2020-03-30,SANTANA DO LIVRAMENTO,RS,4,0,4317103
2020-03-31,SANTANA DO LIVRAMENTO,RS,4,0,4317103
2020-04-01,SANTANA DO LIVRAMENTO,RS,5,0,4317103
2020-03-23,SANTIAGO,RS,1,0,4317400
2020-03-24,SANTIAGO,RS,1,0,4317400
2020-03-25,SANTIAGO,RS,1,0,4317400
2020-03-26,SANTIAGO,RS,1,0,4317400
2020-03-27,SANTIAGO,RS,1,0,4317400
2020-03-28,SANTIAGO,RS,1,0,4317400
2020-03-29,SANTIAGO,RS,1,0,4317400
2020-03-30,SANTIAGO,RS,1,0,4317400
2020-03-31,SANTIAGO,RS,1,0,4317400
2020-04-01,SANTIAGO,RS,1,0,4317400
2020-03-22,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-03-23,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-03-24,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-03-25,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-03-26,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-03-27,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-03-28,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-03-29,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-03-30,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-03-31,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-04-01,SANTO ANTONIO DA PATRULHA,RS,1,0,4317608
2020-03-31,SAO DOMINGOS DO SUL,RS,1,0,4318051
2020-04-01,SAO DOMINGOS DO SUL,RS,1,0,4318051
2020-03-21,SAO LEOPOLDO,RS,1,0,4318705
2020-03-22,SAO LEOPOLDO,RS,1,0,4318705
2020-03-23,SAO LEOPOLDO,RS,1,0,4318705
2020-03-24,SAO LEOPOLDO,RS,1,0,4318705
2020-03-25,SAO LEOPOLDO,RS,1,0,4318705
2020-03-26,SAO LEOPOLDO,RS,1,0,4318705
2020-03-27,SAO LEOPOLDO,RS,2,0,4318705
2020-03-28,SAO LEOPOLDO,RS,3,0,4318705
2020-03-29,SAO LEOPOLDO,RS,3,0,4318705
2020-03-30,SAO LEOPOLDO,RS,3,0,4318705
2020-03-31,SAO LEOPOLDO,RS,4,0,4318705
2020-04-01,SAO LEOPOLDO,RS,4,0,4318705
2020-04-01,SAO SEBASTIAO DO CAI,RS,2,0,4319505
2020-03-23,SAPIRANGA,RS,1,0,4319901
2020-03-24,SAPIRANGA,RS,1,0,4319901
2020-03-25,SAPIRANGA,RS,2,0,4319901
2020-03-26,SAPIRANGA,RS,1,0,4319901
2020-03-27,SAPIRANGA,RS,1,0,4319901
2020-03-28,SAPIRANGA,RS,1,0,4319901
2020-03-29,SAPIRANGA,RS,1,0,4319901
2020-03-30,SAPIRANGA,RS,1,0,4319901
2020-03-31,SAPIRANGA,RS,1,0,4319901
2020-04-01,SAPIRANGA,RS,1,0,4319901
2020-03-20,SERAFINA CORREA,RS,1,0,4320404
2020-03-21,SERAFINA CORREA,RS,1,0,4320404
2020-03-22,SERAFINA CORREA,RS,1,0,4320404
2020-03-23,SERAFINA CORREA,RS,1,0,4320404
2020-03-24,SERAFINA CORREA,RS,3,0,4320404
2020-03-25,SERAFINA CORREA,RS,2,0,4320404
2020-03-26,SERAFINA CORREA,RS,2,0,4320404
2020-03-27,SERAFINA CORREA,RS,3,0,4320404
2020-03-28,SERAFINA CORREA,RS,3,0,4320404
2020-03-29,SERAFINA CORREA,RS,3,0,4320404
2020-03-30,SERAFINA CORREA,RS,2,0,4320404
2020-03-31,SERAFINA CORREA,RS,2,0,4320404
2020-04-01,SERAFINA CORREA,RS,3,0,4320404
2020-03-21,TAQUARA,RS,1,0,4321204
2020-03-22,TAQUARA,RS,1,0,4321204
2020-03-23,TAQUARA,RS,1,0,4321204
2020-03-24,TAQUARA,RS,1,0,4321204
2020-03-25,TAQUARA,RS,1,0,4321204
2020-03-26,TAQUARA,RS,1,0,4321204
2020-03-27,TAQUARA,RS,1,0,4321204
2020-03-28,TAQUARA,RS,1,0,4321204
2020-03-29,TAQUARA,RS,1,0,4321204
2020-03-30,TAQUARA,RS,1,0,4321204
2020-03-31,TAQUARA,RS,1,0,4321204
2020-04-01,TAQUARA,RS,1,0,4321204
2020-03-30,TAQUARI,RS,1,0,4321303
2020-03-31,TAQUARI,RS,1,0,4321303
2020-04-01,TAQUARI,RS,1,0,4321303
2020-03-18,TORRES,RS,1,0,4321501
2020-03-19,TORRES,RS,1,0,4321501
2020-03-20,TORRES,RS,1,0,4321501
2020-03-21,TORRES,RS,2,0,4321501
2020-03-22,TORRES,RS,2,0,4321501
2020-03-23,TORRES,RS,3,0,4321501
2020-03-24,TORRES,RS,4,0,4321501
2020-03-25,TORRES,RS,6,0,4321501
2020-03-26,TORRES,RS,6,0,4321501
2020-03-27,TORRES,RS,6,0,4321501
2020-03-28,TORRES,RS,6,0,4321501
2020-03-29,TORRES,RS,7,0,4321501
2020-03-30,TORRES,RS,7,0,4321501
2020-03-31,TORRES,RS,7,0,4321501
2020-04-01,TORRES,RS,7,0,4321501
2020-03-21,VIAMAO,RS,1,0,4323002
2020-03-22,VIAMAO,RS,1,0,4323002
2020-03-23,VIAMAO,RS,1,0,4323002
2020-03-24,VIAMAO,RS,1,0,4323002
2020-03-25,VIAMAO,RS,1,0,4323002
2020-03-26,VIAMAO,RS,1,0,4323002
2020-03-27,VIAMAO,RS,1,0,4323002
2020-03-28,VIAMAO,RS,1,0,4323002
2020-03-29,VIAMAO,RS,1,0,4323002
2020-03-30,VIAMAO,RS,1,0,4323002
2020-03-31,VIAMAO,RS,2,0,4323002
2020-04-01,VIAMAO,RS,3,0,4323002
2020-03-31,undefined,RS,4,0,-1
2020-03-27,ANTONIO CARLOS,SC,1,0,4201208
2020-03-28,ANTONIO CARLOS,SC,1,0,4201208
2020-03-29,ANTONIO CARLOS,SC,1,0,4201208
2020-03-30,ANTONIO CARLOS,SC,1,0,4201208
2020-03-31,ANTONIO CARLOS,SC,1,0,4201208
2020-04-01,ANTONIO CARLOS,SC,1,0,4201208
2020-03-25,BALNEARIO ARROIO DO SILVA,SC,1,0,4201950
2020-03-26,BALNEARIO ARROIO DO SILVA,SC,1,0,4201950
2020-03-27,BALNEARIO ARROIO DO SILVA,SC,1,0,4201950
2020-03-28,BALNEARIO ARROIO DO SILVA,SC,1,0,4201950
2020-03-29,BALNEARIO ARROIO DO SILVA,SC,1,0,4201950
2020-03-30,BALNEARIO ARROIO DO SILVA,SC,1,0,4201950
2020-03-31,BALNEARIO ARROIO DO SILVA,SC,1,0,4201950
2020-04-01,BALNEARIO ARROIO DO SILVA,SC,1,0,4201950
2020-03-18,BALNEARIO CAMBORIU,SC,2,0,4202008
2020-03-19,BALNEARIO CAMBORIU,SC,4,0,4202008
2020-03-20,BALNEARIO CAMBORIU,SC,4,0,4202008
2020-03-21,BALNEARIO CAMBORIU,SC,6,0,4202008
2020-03-22,BALNEARIO CAMBORIU,SC,6,0,4202008
2020-03-23,BALNEARIO CAMBORIU,SC,6,0,4202008
2020-03-24,BALNEARIO CAMBORIU,SC,6,0,4202008
2020-03-25,BALNEARIO CAMBORIU,SC,7,0,4202008
2020-03-26,BALNEARIO CAMBORIU,SC,8,0,4202008
2020-03-27,BALNEARIO CAMBORIU,SC,9,0,4202008
2020-03-28,BALNEARIO CAMBORIU,SC,9,0,4202008
2020-03-29,BALNEARIO CAMBORIU,SC,9,0,4202008
2020-03-30,BALNEARIO CAMBORIU,SC,9,0,4202008
2020-03-31,BALNEARIO CAMBORIU,SC,9,0,4202008
2020-04-01,BALNEARIO CAMBORIU,SC,10,0,4202008
2020-03-22,BLUMENAU,SC,6,0,4202404
2020-03-23,BLUMENAU,SC,7,0,4202404
2020-03-24,BLUMENAU,SC,7,0,4202404
2020-03-25,BLUMENAU,SC,9,0,4202404
2020-03-26,BLUMENAU,SC,12,0,4202404
2020-03-27,BLUMENAU,SC,12,0,4202404
2020-03-28,BLUMENAU,SC,12,0,4202404
2020-03-29,BLUMENAU,SC,12,0,4202404
2020-03-30,BLUMENAU,SC,14,0,4202404
2020-03-31,BLUMENAU,SC,19,0,4202404
2020-04-01,BLUMENAU,SC,22,0,4202404
2020-03-15,BRACO DO NORTE,SC,1,0,4202800
2020-03-16,BRACO DO NORTE,SC,1,0,4202800
2020-03-17,BRACO DO NORTE,SC,1,0,4202800
2020-03-18,BRACO DO NORTE,SC,2,0,4202800
2020-03-19,BRACO DO NORTE,SC,3,0,4202800
2020-03-20,BRACO DO NORTE,SC,4,0,4202800
2020-03-21,BRACO DO NORTE,SC,6,0,4202800
2020-03-22,BRACO DO NORTE,SC,7,0,4202800
2020-03-23,BRACO DO NORTE,SC,9,0,4202800
2020-03-24,BRACO DO NORTE,SC,9,0,4202800
2020-03-25,BRACO DO NORTE,SC,9,0,4202800
2020-03-26,BRACO DO NORTE,SC,9,0,4202800
2020-03-27,BRACO DO NORTE,SC,9,0,4202800
2020-03-28,BRACO DO NORTE,SC,12,0,4202800
2020-03-29,BRACO DO NORTE,SC,12,0,4202800
2020-03-30,BRACO DO NORTE,SC,12,0,4202800
2020-03-31,BRACO DO NORTE,SC,12,0,4202800
2020-04-01,BRACO DO NORTE,SC,12,0,4202800
2020-03-28,BRUSQUE,SC,2,0,4202909
2020-03-29,BRUSQUE,SC,2,0,4202909
2020-03-30,BRUSQUE,SC,2,0,4202909
2020-03-31,BRUSQUE,SC,3,0,4202909
2020-04-01,BRUSQUE,SC,3,0,4202909
2020-03-25,CAMBORIU,SC,2,0,4203204
2020-03-26,CAMBORIU,SC,4,0,4203204
2020-03-27,CAMBORIU,SC,4,0,4203204
2020-03-28,CAMBORIU,SC,7,0,4203204
2020-03-29,CAMBORIU,SC,7,0,4203204
2020-03-30,CAMBORIU,SC,7,0,4203204
2020-03-31,CAMBORIU,SC,7,0,4203204
2020-04-01,CAMBORIU,SC,7,0,4203204
2020-03-25,CANELINHA,SC,1,0,4203709
2020-03-26,CANELINHA,SC,1,0,4203709
2020-03-27,CANELINHA,SC,1,0,4203709
2020-03-28,CANELINHA,SC,1,0,4203709
2020-03-29,CANELINHA,SC,1,0,4203709
2020-03-30,CANELINHA,SC,1,0,4203709
2020-03-31,CANELINHA,SC,1,0,4203709
2020-04-01,CANELINHA,SC,1,0,4203709
2020-03-20,CHAPECO,SC,1,0,4204202
2020-03-21,CHAPECO,SC,2,0,4204202
2020-03-22,CHAPECO,SC,2,0,4204202
2020-03-23,CHAPECO,SC,2,0,4204202
2020-03-24,CHAPECO,SC,2,0,4204202
2020-03-25,CHAPECO,SC,2,0,4204202
2020-03-26,CHAPECO,SC,4,0,4204202
2020-03-27,CHAPECO,SC,4,0,4204202
2020-03-28,CHAPECO,SC,5,0,4204202
2020-03-29,CHAPECO,SC,5,0,4204202
2020-03-30,CHAPECO,SC,5,0,4204202
2020-03-31,CHAPECO,SC,5,0,4204202
2020-04-01,CHAPECO,SC,5,0,4204202
2020-03-20,CRICIUMA,SC,3,0,4204608
2020-03-21,CRICIUMA,SC,6,0,4204608
2020-03-22,CRICIUMA,SC,7,0,4204608
2020-03-23,CRICIUMA,SC,9,0,4204608
2020-03-24,CRICIUMA,SC,9,0,4204608
2020-03-25,CRICIUMA,SC,11,0,4204608
2020-03-26,CRICIUMA,SC,12,0,4204608
2020-03-27,CRICIUMA,SC,12,0,4204608
2020-03-28,CRICIUMA,SC,13,0,4204608
2020-03-29,CRICIUMA,SC,13,0,4204608
2020-03-30,CRICIUMA,SC,15,0,4204608
2020-03-31,CRICIUMA,SC,17,0,4204608
2020-04-01,CRICIUMA,SC,21,0,4204608
2020-03-12,FLORIANOPOLIS,SC,2,0,4205407
2020-03-13,FLORIANOPOLIS,SC,2,0,4205407
2020-03-14,FLORIANOPOLIS,SC,2,0,4205407
2020-03-15,FLORIANOPOLIS,SC,2,0,4205407
2020-03-16,FLORIANOPOLIS,SC,2,0,4205407
2020-03-17,FLORIANOPOLIS,SC,3,0,4205407
2020-03-18,FLORIANOPOLIS,SC,5,0,4205407
2020-03-19,FLORIANOPOLIS,SC,6,0,4205407
2020-03-20,FLORIANOPOLIS,SC,10,0,4205407
2020-03-21,FLORIANOPOLIS,SC,10,0,4205407
2020-03-22,FLORIANOPOLIS,SC,10,0,4205407
2020-03-23,FLORIANOPOLIS,SC,15,0,4205407
2020-03-24,FLORIANOPOLIS,SC,15,0,4205407
2020-03-25,FLORIANOPOLIS,SC,16,1,4205407
2020-03-26,FLORIANOPOLIS,SC,20,1,4205407
2020-03-27,FLORIANOPOLIS,SC,27,1,4205407
2020-03-28,FLORIANOPOLIS,SC,30,1,4205407
2020-03-29,FLORIANOPOLIS,SC,48,1,4205407
2020-03-30,FLORIANOPOLIS,SC,50,1,4205407
2020-03-31,FLORIANOPOLIS,SC,58,1,4205407
2020-04-01,FLORIANOPOLIS,SC,60,0,4205407
2020-03-23,GASPAR,SC,1,0,4205902
2020-03-24,GASPAR,SC,1,0,4205902
2020-03-25,GASPAR,SC,1,0,4205902
2020-03-26,GASPAR,SC,1,0,4205902
2020-03-27,GASPAR,SC,1,0,4205902
2020-03-28,GASPAR,SC,2,0,4205902
2020-03-29,GASPAR,SC,2,0,4205902
2020-03-30,GASPAR,SC,2,0,4205902
2020-03-31,GASPAR,SC,2,0,4205902
2020-04-01,GASPAR,SC,2,0,4205902
2020-03-21,GRAVATAL,SC,1,0,4206207
2020-03-22,GRAVATAL,SC,1,0,4206207
2020-03-23,GRAVATAL,SC,2,0,4206207
2020-03-24,GRAVATAL,SC,2,0,4206207
2020-03-25,GRAVATAL,SC,3,0,4206207
2020-03-26,GRAVATAL,SC,3,0,4206207
2020-03-27,GRAVATAL,SC,3,0,4206207
2020-03-28,GRAVATAL,SC,3,0,4206207
2020-03-29,GRAVATAL,SC,3,0,4206207
2020-03-30,GRAVATAL,SC,3,0,4206207
2020-03-31,GRAVATAL,SC,3,0,4206207
2020-04-01,GRAVATAL,SC,3,0,4206207
2020-03-23,ICARA,SC,1,0,4207007
2020-03-24,ICARA,SC,1,0,4207007
2020-03-25,ICARA,SC,1,0,4207007
2020-03-26,ICARA,SC,1,0,4207007
2020-03-27,ICARA,SC,1,0,4207007
2020-03-28,ICARA,SC,1,0,4207007
2020-03-29,ICARA,SC,1,0,4207007
2020-03-30,ICARA,SC,1,0,4207007
2020-03-31,ICARA,SC,1,0,4207007
2020-04-01,ICARA,SC,1,0,4207007
2020-03-20,IMBITUBA,SC,2,0,4207304
2020-03-21,IMBITUBA,SC,2,0,4207304
2020-03-22,IMBITUBA,SC,2,0,4207304
2020-03-23,IMBITUBA,SC,2,0,4207304
2020-03-24,IMBITUBA,SC,2,0,4207304
2020-03-25,IMBITUBA,SC,4,0,4207304
2020-03-26,IMBITUBA,SC,5,0,4207304
2020-03-27,IMBITUBA,SC,5,0,4207304
2020-03-28,IMBITUBA,SC,5,0,4207304
2020-03-29,IMBITUBA,SC,5,0,4207304
2020-03-30,IMBITUBA,SC,5,0,4207304
2020-03-31,IMBITUBA,SC,5,0,4207304
2020-04-01,IMBITUBA,SC,5,0,4207304
2020-03-29,INDAIAL,SC,1,0,4207502
2020-03-30,INDAIAL,SC,1,0,4207502
2020-03-31,INDAIAL,SC,1,0,4207502
2020-04-01,INDAIAL,SC,1,0,4207502
2020-03-20,ITAJAI,SC,1,0,4208203
2020-03-21,ITAJAI,SC,6,0,4208203
2020-03-22,ITAJAI,SC,7,0,4208203
2020-03-23,ITAJAI,SC,7,0,4208203
2020-03-24,ITAJAI,SC,7,0,4208203
2020-03-25,ITAJAI,SC,12,0,4208203
2020-03-26,ITAJAI,SC,16,0,4208203
2020-03-27,ITAJAI,SC,18,0,4208203
2020-03-28,ITAJAI,SC,18,0,4208203
2020-03-29,ITAJAI,SC,18,0,4208203
2020-03-30,ITAJAI,SC,18,0,4208203
2020-03-31,ITAJAI,SC,18,0,4208203
2020-04-01,ITAJAI,SC,18,0,4208203
2020-03-26,ITAPEMA,SC,1,0,4208302
2020-03-27,ITAPEMA,SC,1,0,4208302
2020-03-28,ITAPEMA,SC,1,0,4208302
2020-03-29,ITAPEMA,SC,1,0,4208302
2020-03-30,ITAPEMA,SC,2,0,4208302
2020-03-31,ITAPEMA,SC,2,0,4208302
2020-04-01,ITAPEMA,SC,2,0,4208302
2020-03-21,JAGUARUNA,SC,1,0,4208807
2020-03-22,JAGUARUNA,SC,2,0,4208807
2020-03-23,JAGUARUNA,SC,2,0,4208807
2020-03-24,JAGUARUNA,SC,2,0,4208807
2020-03-25,JAGUARUNA,SC,3,0,4208807
2020-03-26,JAGUARUNA,SC,3,0,4208807
2020-03-27,JAGUARUNA,SC,2,0,4208807
2020-03-28,JAGUARUNA,SC,2,0,4208807
2020-03-29,JAGUARUNA,SC,2,0,4208807
2020-03-30,JAGUARUNA,SC,2,0,4208807
2020-03-31,JAGUARUNA,SC,2,0,4208807
2020-04-01,JAGUARUNA,SC,2,0,4208807
2020-03-20,JARAGUA DO SUL,SC,1,0,4208906
2020-03-21,JARAGUA DO SUL,SC,1,0,4208906
2020-03-22,JARAGUA DO SUL,SC,1,0,4208906
2020-03-23,JARAGUA DO SUL,SC,2,0,4208906
2020-03-24,JARAGUA DO SUL,SC,2,0,4208906
2020-03-25,JARAGUA DO SUL,SC,2,0,4208906
2020-03-26,JARAGUA DO SUL,SC,2,0,4208906
2020-03-27,JARAGUA DO SUL,SC,2,0,4208906
2020-03-28,JARAGUA DO SUL,SC,2,0,4208906
2020-03-29,JARAGUA DO SUL,SC,2,0,4208906
2020-03-30,JARAGUA DO SUL,SC,3,0,4208906
2020-03-31,JARAGUA DO SUL,SC,3,0,4208906
2020-04-01,JARAGUA DO SUL,SC,4,0,4208906
2020-03-13,JOINVILLE,SC,1,0,4209102
2020-03-14,JOINVILLE,SC,1,0,4209102
2020-03-15,JOINVILLE,SC,1,0,4209102
2020-03-16,JOINVILLE,SC,1,0,4209102
2020-03-17,JOINVILLE,SC,1,0,4209102
2020-03-18,JOINVILLE,SC,1,0,4209102
2020-03-19,JOINVILLE,SC,2,0,4209102
2020-03-20,JOINVILLE,SC,3,0,4209102
2020-03-21,JOINVILLE,SC,4,0,4209102
2020-03-22,JOINVILLE,SC,4,0,4209102
2020-03-23,JOINVILLE,SC,4,0,4209102
2020-03-24,JOINVILLE,SC,4,0,4209102
2020-03-25,JOINVILLE,SC,5,0,4209102
2020-03-26,JOINVILLE,SC,7,0,4209102
2020-03-27,JOINVILLE,SC,8,0,4209102
2020-03-28,JOINVILLE,SC,9,0,4209102
2020-03-29,JOINVILLE,SC,9,0,4209102
2020-03-30,JOINVILLE,SC,14,0,4209102
2020-03-31,JOINVILLE,SC,14,1,4209102
2020-04-01,JOINVILLE,SC,14,1,4209102
2020-03-27,LAGES,SC,1,0,4209300
2020-03-28,LAGES,SC,1,0,4209300
2020-03-29,LAGES,SC,1,0,4209300
2020-03-30,LAGES,SC,1,0,4209300
2020-03-31,LAGES,SC,1,0,4209300
2020-04-01,LAGES,SC,1,0,4209300
2020-03-25,LAGUNA,SC,1,0,4209409
2020-03-26,LAGUNA,SC,1,0,4209409
2020-03-27,LAGUNA,SC,1,0,4209409
2020-03-28,LAGUNA,SC,1,0,4209409
2020-03-29,LAGUNA,SC,1,0,4209409
2020-03-30,LAGUNA,SC,1,0,4209409
2020-03-31,LAGUNA,SC,1,0,4209409
2020-04-01,LAGUNA,SC,1,0,4209409
2020-03-20,NAVEGANTES,SC,1,0,4211306
2020-03-21,NAVEGANTES,SC,1,0,4211306
2020-03-22,NAVEGANTES,SC,1,0,4211306
2020-03-23,NAVEGANTES,SC,1,0,4211306
2020-03-24,NAVEGANTES,SC,1,0,4211306
2020-03-25,NAVEGANTES,SC,3,0,4211306
2020-03-26,NAVEGANTES,SC,3,0,4211306
2020-03-27,NAVEGANTES,SC,3,0,4211306
2020-03-28,NAVEGANTES,SC,3,0,4211306
2020-03-29,NAVEGANTES,SC,3,0,4211306
2020-03-30,NAVEGANTES,SC,3,0,4211306
2020-03-31,NAVEGANTES,SC,3,0,4211306
2020-04-01,NAVEGANTES,SC,3,0,4211306
2020-03-28,PAPANDUVA,SC,2,0,4212205
2020-03-29,PAPANDUVA,SC,2,0,4212205
2020-03-30,PAPANDUVA,SC,2,0,4212205
2020-03-31,PAPANDUVA,SC,2,0,4212205
2020-04-01,PAPANDUVA,SC,2,0,4212205
2020-03-30,PESCARIA BRAVA,SC,1,0,4212650
2020-03-31,PESCARIA BRAVA,SC,1,0,4212650
2020-04-01,PESCARIA BRAVA,SC,1,0,4212650
2020-03-20,POMERODE,SC,1,0,4213203
2020-03-21,POMERODE,SC,1,0,4213203
2020-03-22,POMERODE,SC,1,0,4213203
2020-03-23,POMERODE,SC,1,0,4213203
2020-03-24,POMERODE,SC,1,0,4213203
2020-03-25,POMERODE,SC,1,0,4213203
2020-03-26,POMERODE,SC,1,0,4213203
2020-03-27,POMERODE,SC,1,0,4213203
2020-03-28,POMERODE,SC,1,0,4213203
2020-03-29,POMERODE,SC,1,0,4213203
2020-03-30,POMERODE,SC,1,0,4213203
2020-03-31,POMERODE,SC,1,0,4213203
2020-04-01,POMERODE,SC,1,0,4213203
2020-03-23,PORTO BELO,SC,2,0,4213500
2020-03-24,PORTO BELO,SC,2,0,4213500
2020-03-25,PORTO BELO,SC,2,0,4213500
2020-03-26,PORTO BELO,SC,3,0,4213500
2020-03-27,PORTO BELO,SC,3,0,4213500
2020-03-28,PORTO BELO,SC,4,0,4213500
2020-03-29,PORTO BELO,SC,4,0,4213500
2020-03-30,PORTO BELO,SC,4,0,4213500
2020-03-31,PORTO BELO,SC,4,0,4213500
2020-04-01,PORTO BELO,SC,4,0,4213500
2020-03-14,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-15,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-16,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-17,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-18,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-19,RANCHO QUEIMADO,SC,3,0,4214300
2020-03-20,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-21,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-22,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-23,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-24,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-25,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-26,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-27,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-28,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-29,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-30,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-31,RANCHO QUEIMADO,SC,2,0,4214300
2020-04-01,RANCHO QUEIMADO,SC,2,0,4214300
2020-03-28,SAO FRANCISCO DO SUL,SC,1,0,4216206
2020-03-29,SAO FRANCISCO DO SUL,SC,1,0,4216206
2020-03-30,SAO FRANCISCO DO SUL,SC,1,0,4216206
2020-03-31,SAO FRANCISCO DO SUL,SC,1,0,4216206
2020-04-01,SAO FRANCISCO DO SUL,SC,1,0,4216206
2020-03-19,SAO JOSE,SC,1,0,4216602
2020-03-20,SAO JOSE,SC,1,0,4216602
2020-03-21,SAO JOSE,SC,2,0,4216602
