data,municipio,uf,casos confirmados,mortes
08/04/2020,Ribeirão das Neves,MG,2,0.0
27/03/2020,Sabará,MG,1,
28/03/2020,Sabará,MG,3,
29/03/2020,Sabará,MG,3,
30/03/2020,Sabará,MG,3,
31/03/2020,Sabará,MG,3,
01/04/2020,Sabará,MG,4,
02/04/2020,Sabará,MG,4,
03/04/2020,Sabará,MG,4,0.0
04/04/2020,Sabará,MG,4,0.0
05/04/2020,Sabará,MG,4,0.0
06/04/2020,Sabará,MG,4,0.0
07/04/2020,Sabará,MG,5,0.0
08/04/2020,Sabará,MG,5,0.0
29/03/2020,Santa Luzia,MG,1,
30/03/2020,Santa Luzia,MG,1,
31/03/2020,Santa Luzia,MG,1,
01/04/2020,Santa Luzia,MG,1,
02/04/2020,Santa Luzia,MG,1,
03/04/2020,Santa Luzia,MG,1,0.0
04/04/2020,Santa Luzia,MG,1,0.0
05/04/2020,Santa Luzia,MG,1,0.0
06/04/2020,Santa Luzia,MG,1,0.0
07/04/2020,Santa Luzia,MG,1,0.0
08/04/2020,Santa Luzia,MG,1,0.0
02/04/2020,Santana do Paraíso,MG,1,
03/04/2020,Santana do Paraíso,MG,1,0.0
04/04/2020,Santana do Paraíso,MG,1,0.0
05/04/2020,Santana do Paraíso,MG,1,0.0
06/04/2020,Santana do Paraíso,MG,1,0.0
07/04/2020,Santana do Paraíso,MG,1,0.0
08/04/2020,Santana do Paraíso,MG,1,0.0
02/04/2020,Santo Antônio do Monte,MG,2,
03/04/2020,Santo Antônio do Monte,MG,2,0.0
04/04/2020,Santo Antônio do Monte,MG,2,0.0
05/04/2020,Santo Antônio do Monte,MG,2,0.0
06/04/2020,Santo Antônio do Monte,MG,2,0.0
07/04/2020,Santo Antônio do Monte,MG,2,0.0
08/04/2020,Santo Antônio do Monte,MG,2,0.0
21/03/2020,São João del Rei,MG,1,0.0
22/03/2020,São João del Rei,MG,1,0.0
23/03/2020,São João del Rei,MG,1,0.0
24/03/2020,São João del Rei,MG,1,0.0
25/03/2020,São João del Rei,MG,1,0.0
26/03/2020,São João del Rei,MG,1,0.0
27/03/2020,São João del Rei,MG,1,0.0
28/03/2020,São João del Rei,MG,2,0.0
29/03/2020,São João del Rei,MG,2,0.0
30/03/2020,São João del Rei,MG,2,0.0
31/03/2020,São João del Rei,MG,2,0.0
01/04/2020,São João del Rei,MG,2,0.0
02/04/2020,São João del Rei,MG,3,0.0
03/04/2020,São João del Rei,MG,3,0.0
04/04/2020,São João del Rei,MG,3,0.0
05/04/2020,São João del Rei,MG,3,0.0
06/04/2020,São João del Rei,MG,3,0.0
07/04/2020,São João del Rei,MG,3,0.0
08/04/2020,São João del Rei,MG,3,0.0
08/04/2020,São João Nepomuceno,MG,1,0.0
05/04/2020,Sarzedo,MG,1,0.0
06/04/2020,Sarzedo,MG,1,0.0
07/04/2020,Sarzedo,MG,1,0.0
08/04/2020,Sarzedo,MG,1,0.0
06/04/2020,Senador Amaral,MG,1,0.0
07/04/2020,Senador Amaral,MG,1,0.0
08/04/2020,Senador Amaral,MG,1,0.0
29/03/2020,Serra do Salitre,MG,1,
30/03/2020,Serra do Salitre,MG,1,
31/03/2020,Serra do Salitre,MG,1,
01/04/2020,Serra do Salitre,MG,1,
02/04/2020,Serra do Salitre,MG,1,
03/04/2020,Serra do Salitre,MG,1,0.0
04/04/2020,Serra do Salitre,MG,1,0.0
05/04/2020,Serra do Salitre,MG,1,0.0
06/04/2020,Serra do Salitre,MG,1,0.0
07/04/2020,Serra do Salitre,MG,1,0.0
08/04/2020,Serra do Salitre,MG,1,0.0
17/03/2020,Sete Lagoas,MG,1,
18/03/2020,Sete Lagoas,MG,1,
19/03/2020,Sete Lagoas,MG,1,
20/03/2020,Sete Lagoas,MG,1,
21/03/2020,Sete Lagoas,MG,1,
22/03/2020,Sete Lagoas,MG,1,
23/03/2020,Sete Lagoas,MG,2,
24/03/2020,Sete Lagoas,MG,2,
25/03/2020,Sete Lagoas,MG,2,
26/03/2020,Sete Lagoas,MG,2,
27/03/2020,Sete Lagoas,MG,2,
28/03/2020,Sete Lagoas,MG,2,
29/03/2020,Sete Lagoas,MG,2,
30/03/2020,Sete Lagoas,MG,2,
31/03/2020,Sete Lagoas,MG,2,
01/04/2020,Sete Lagoas,MG,2,
02/04/2020,Sete Lagoas,MG,2,
03/04/2020,Sete Lagoas,MG,2,0.0
04/04/2020,Sete Lagoas,MG,2,0.0
05/04/2020,Sete Lagoas,MG,3,0.0
06/04/2020,Sete Lagoas,MG,3,0.0
07/04/2020,Sete Lagoas,MG,3,0.0
08/04/2020,Sete Lagoas,MG,3,0.0
23/03/2020,Timóteo,MG,1,
24/03/2020,Timóteo,MG,1,
25/03/2020,Timóteo,MG,1,
26/03/2020,Timóteo,MG,1,
27/03/2020,Timóteo,MG,1,
28/03/2020,Timóteo,MG,1,
29/03/2020,Timóteo,MG,1,
30/03/2020,Timóteo,MG,1,
31/03/2020,Timóteo,MG,1,
01/04/2020,Timóteo,MG,1,
02/04/2020,Timóteo,MG,1,
03/04/2020,Timóteo,MG,1,0.0
04/04/2020,Timóteo,MG,1,0.0
05/04/2020,Timóteo,MG,3,0.0
06/04/2020,Timóteo,MG,3,0.0
07/04/2020,Timóteo,MG,4,0.0
08/04/2020,Timóteo,MG,5,0.0
02/04/2020,Toledo,MG,1,
03/04/2020,Toledo,MG,1,0.0
04/04/2020,Toledo,MG,1,0.0
05/04/2020,Toledo,MG,1,0.0
06/04/2020,Toledo,MG,1,0.0
07/04/2020,Toledo,MG,1,0.0
08/04/2020,Toledo,MG,1,0.0
06/04/2020,Ubá,MG,1,0.0
07/04/2020,Ubá,MG,1,0.0
08/04/2020,Ubá,MG,1,0.0
20/03/2020,Uberaba,MG,1,
21/03/2020,Uberaba,MG,3,
22/03/2020,Uberaba,MG,3,
23/03/2020,Uberaba,MG,3,
24/03/2020,Uberaba,MG,3,
25/03/2020,Uberaba,MG,3,
26/03/2020,Uberaba,MG,3,
27/03/2020,Uberaba,MG,3,
28/03/2020,Uberaba,MG,3,
29/03/2020,Uberaba,MG,3,
30/03/2020,Uberaba,MG,3,
31/03/2020,Uberaba,MG,3,
01/04/2020,Uberaba,MG,3,
02/04/2020,Uberaba,MG,4,
03/04/2020,Uberaba,MG,4,0.0
04/04/2020,Uberaba,MG,4,0.0
05/04/2020,Uberaba,MG,11,0.0
06/04/2020,Uberaba,MG,11,0.0
07/04/2020,Uberaba,MG,11,0.0
08/04/2020,Uberaba,MG,13,0.0
17/03/2020,Uberlândia,MG,1,
18/03/2020,Uberlândia,MG,1,
19/03/2020,Uberlândia,MG,2,
20/03/2020,Uberlândia,MG,1,
21/03/2020,Uberlândia,MG,4,
22/03/2020,Uberlândia,MG,4,
23/03/2020,Uberlândia,MG,6,
24/03/2020,Uberlândia,MG,7,
25/03/2020,Uberlândia,MG,7,
26/03/2020,Uberlândia,MG,7,
27/03/2020,Uberlândia,MG,7,
28/03/2020,Uberlândia,MG,7,
29/03/2020,Uberlândia,MG,7,
30/03/2020,Uberlândia,MG,10,
31/03/2020,Uberlândia,MG,10,
01/04/2020,Uberlândia,MG,14,
02/04/2020,Uberlândia,MG,22,
03/04/2020,Uberlândia,MG,24,2.0
04/04/2020,Uberlândia,MG,26,2.0
05/04/2020,Uberlândia,MG,32,2.0
06/04/2020,Uberlândia,MG,35,2.0
07/04/2020,Uberlândia,MG,35,2.0
08/04/2020,Uberlândia,MG,39,2.0
30/03/2020,Unaí,MG,1,
31/03/2020,Unaí,MG,1,
01/04/2020,Unaí,MG,1,
02/04/2020,Unaí,MG,1,
03/04/2020,Unaí,MG,1,0.0
04/04/2020,Unaí,MG,1,0.0
05/04/2020,Unaí,MG,1,0.0
06/04/2020,Unaí,MG,1,0.0
07/04/2020,Unaí,MG,1,0.0
08/04/2020,Unaí,MG,1,0.0
04/04/2020,Varginha,MG,3,0.0
05/04/2020,Varginha,MG,3,0.0
06/04/2020,Varginha,MG,4,0.0
07/04/2020,Varginha,MG,4,0.0
08/04/2020,Varginha,MG,5,1.0
08/04/2020,Vazante,MG,2,0.0
31/03/2020,Alcinópolis,MS,1,
01/04/2020,Alcinópolis,MS,1,
02/04/2020,Alcinópolis,MS,1,
03/04/2020,Alcinópolis,MS,1,0.0
04/04/2020,Alcinópolis,MS,1,0.0
05/04/2020,Alcinópolis,MS,1,0.0
06/04/2020,Alcinópolis,MS,1,0.0
07/04/2020,Alcinópolis,MS,1,0.0
08/04/2020,Alcinópolis,MS,1,0.0
27/03/2020,Batayporã,MS,1,
28/03/2020,Batayporã,MS,1,
29/03/2020,Batayporã,MS,2,
30/03/2020,Batayporã,MS,3,
31/03/2020,Batayporã,MS,3,1.0
01/04/2020,Batayporã,MS,3,1.0
02/04/2020,Batayporã,MS,4,1.0
03/04/2020,Batayporã,MS,4,1.0
04/04/2020,Batayporã,MS,5,1.0
05/04/2020,Batayporã,MS,5,1.0
06/04/2020,Batayporã,MS,5,1.0
07/04/2020,Batayporã,MS,6,2.0
08/04/2020,Batayporã,MS,6,2.0
14/03/2020,Campo Grande,MS,2,
15/03/2020,Campo Grande,MS,2,
16/03/2020,Campo Grande,MS,4,
17/03/2020,Campo Grande,MS,6,
18/03/2020,Campo Grande,MS,7,
19/03/2020,Campo Grande,MS,8,
20/03/2020,Campo Grande,MS,11,
21/03/2020,Campo Grande,MS,14,
22/03/2020,Campo Grande,MS,19,
23/03/2020,Campo Grande,MS,19,
24/03/2020,Campo Grande,MS,22,
25/03/2020,Campo Grande,MS,22,
26/03/2020,Campo Grande,MS,23,
27/03/2020,Campo Grande,MS,24,
28/03/2020,Campo Grande,MS,25,
29/03/2020,Campo Grande,MS,29,
30/03/2020,Campo Grande,MS,36,
31/03/2020,Campo Grande,MS,37,
01/04/2020,Campo Grande,MS,38,
02/04/2020,Campo Grande,MS,38,
03/04/2020,Campo Grande,MS,43,0.0
04/04/2020,Campo Grande,MS,43,0.0
05/04/2020,Campo Grande,MS,43,0.0
06/04/2020,Campo Grande,MS,44,0.0
07/04/2020,Campo Grande,MS,48,0.0
08/04/2020,Campo Grande,MS,48,0.0
05/04/2020,Chapadão do Sul,MS,1,0.0
06/04/2020,Chapadão do Sul,MS,1,0.0
07/04/2020,Chapadão do Sul,MS,2,0.0
08/04/2020,Chapadão do Sul,MS,2,0.0
07/04/2020,Corumbá,MS,1,0.0
08/04/2020,Corumbá,MS,1,0.0
28/03/2020,Dourados,MS,2,
29/03/2020,Dourados,MS,2,
30/03/2020,Dourados,MS,2,
31/03/2020,Dourados,MS,2,
01/04/2020,Dourados,MS,3,
02/04/2020,Dourados,MS,4,
03/04/2020,Dourados,MS,6,0.0
04/04/2020,Dourados,MS,6,0.0
05/04/2020,Dourados,MS,6,0.0
06/04/2020,Dourados,MS,6,0.0
07/04/2020,Dourados,MS,6,0.0
08/04/2020,Dourados,MS,6,0.0
31/03/2020,Nova Andradina,MS,2,
01/04/2020,Nova Andradina,MS,2,
02/04/2020,Nova Andradina,MS,2,
03/04/2020,Nova Andradina,MS,2,0.0
04/04/2020,Nova Andradina,MS,3,0.0
05/04/2020,Nova Andradina,MS,3,0.0
06/04/2020,Nova Andradina,MS,3,0.0
07/04/2020,Nova Andradina,MS,9,0.0
08/04/2020,Nova Andradina,MS,9,0.0
21/03/2020,Ponta Porã,MS,1,
22/03/2020,Ponta Porã,MS,1,
23/03/2020,Ponta Porã,MS,1,
24/03/2020,Ponta Porã,MS,1,
25/03/2020,Ponta Porã,MS,1,
26/03/2020,Ponta Porã,MS,1,
27/03/2020,Ponta Porã,MS,1,
28/03/2020,Ponta Porã,MS,1,
29/03/2020,Ponta Porã,MS,1,
30/03/2020,Ponta Porã,MS,1,
31/03/2020,Ponta Porã,MS,1,
01/04/2020,Ponta Porã,MS,1,
02/04/2020,Ponta Porã,MS,1,
03/04/2020,Ponta Porã,MS,1,0.0
04/04/2020,Ponta Porã,MS,1,0.0
05/04/2020,Ponta Porã,MS,1,0.0
06/04/2020,Ponta Porã,MS,1,0.0
07/04/2020,Ponta Porã,MS,1,0.0
08/04/2020,Ponta Porã,MS,1,0.0
27/03/2020,Rio Verde de Mato Grosso,MS,1,
28/03/2020,Rio Verde de Mato Grosso,MS,1,
29/03/2020,Rio Verde de Mato Grosso,MS,1,
30/03/2020,Rio Verde de Mato Grosso,MS,1,
31/03/2020,Rio Verde de Mato Grosso,MS,1,
01/04/2020,Rio Verde de Mato Grosso,MS,1,
02/04/2020,Rio Verde de Mato Grosso,MS,1,
03/04/2020,Rio Verde de Mato Grosso,MS,1,0.0
04/04/2020,Rio Verde de Mato Grosso,MS,1,0.0
05/04/2020,Rio Verde de Mato Grosso,MS,1,0.0
06/04/2020,Rio Verde de Mato Grosso,MS,1,0.0
07/04/2020,Rio Verde de Mato Grosso,MS,1,0.0
08/04/2020,Rio Verde de Mato Grosso,MS,1,0.0
19/03/2020,Sidrolândia,MS,1,
20/03/2020,Sidrolândia,MS,1,
21/03/2020,Sidrolândia,MS,1,
22/03/2020,Sidrolândia,MS,1,
23/03/2020,Sidrolândia,MS,1,
24/03/2020,Sidrolândia,MS,1,
25/03/2020,Sidrolândia,MS,1,
26/03/2020,Sidrolândia,MS,1,
27/03/2020,Sidrolândia,MS,1,
28/03/2020,Sidrolândia,MS,1,
29/03/2020,Sidrolândia,MS,1,
30/03/2020,Sidrolândia,MS,1,
31/03/2020,Sidrolândia,MS,1,
01/04/2020,Sidrolândia,MS,1,
02/04/2020,Sidrolândia,MS,1,
03/04/2020,Sidrolândia,MS,1,0.0
04/04/2020,Sidrolândia,MS,1,0.0
05/04/2020,Sidrolândia,MS,1,0.0
06/04/2020,Sidrolândia,MS,1,0.0
07/04/2020,Sidrolândia,MS,1,0.0
08/04/2020,Sidrolândia,MS,1,0.0
07/04/2020,Sonora,MS,1,0.0
08/04/2020,Sonora,MS,1,0.0
01/04/2020,Três Lagoas,MS,1,
02/04/2020,Três Lagoas,MS,1,
03/04/2020,Três Lagoas,MS,1,0.0
04/04/2020,Três Lagoas,MS,1,0.0
05/04/2020,Três Lagoas,MS,3,0.0
06/04/2020,Três Lagoas,MS,3,0.0
07/04/2020,Três Lagoas,MS,3,0.0
08/04/2020,Três Lagoas,MS,8,0.0
04/04/2020,Alta Floresta,MT,1,0.0
05/04/2020,Alta Floresta,MT,1,0.0
06/04/2020,Alta Floresta,MT,1,0.0
07/04/2020,Alta Floresta,MT,1,0.0
08/04/2020,Alta Floresta,MT,1,0.0
06/04/2020,Aripuanã,MT,1,0.0
07/04/2020,Aripuanã,MT,1,0.0
08/04/2020,Aripuanã,MT,1,0.0
06/04/2020,Cáceres,MT,2,0.0
07/04/2020,Cáceres,MT,2,0.0
08/04/2020,Cáceres,MT,2,0.0
04/04/2020,Campo Novo do Parecis,MT,1,0.0
05/04/2020,Campo Novo do Parecis,MT,1,0.0
06/04/2020,Campo Novo do Parecis,MT,1,0.0
07/04/2020,Campo Novo do Parecis,MT,1,0.0
08/04/2020,Campo Novo do Parecis,MT,1,0.0
06/04/2020,Canarana,MT,1,0.0
07/04/2020,Canarana,MT,1,0.0
08/04/2020,Canarana,MT,1,0.0
07/04/2020,Chapada dos Guimarães,MT,1,0.0
08/04/2020,Chapada dos Guimarães,MT,0,0.0
20/03/2020,Cuiabá,MT,1,
21/03/2020,Cuiabá,MT,1,
22/03/2020,Cuiabá,MT,1,
23/03/2020,Cuiabá,MT,5,
24/03/2020,Cuiabá,MT,5,
25/03/2020,Cuiabá,MT,6,
26/03/2020,Cuiabá,MT,8,
27/03/2020,Cuiabá,MT,8,
28/03/2020,Cuiabá,MT,8,
29/03/2020,Cuiabá,MT,8,
30/03/2020,Cuiabá,MT,12,
31/03/2020,Cuiabá,MT,18,
01/04/2020,Cuiabá,MT,19,
02/04/2020,Cuiabá,MT,25,
03/04/2020,Cuiabá,MT,25,0.0
04/04/2020,Cuiabá,MT,38,0.0
05/04/2020,Cuiabá,MT,38,0.0
06/04/2020,Cuiabá,MT,43,0.0
07/04/2020,Cuiabá,MT,43,0.0
08/04/2020,Cuiabá,MT,50,0.0
08/04/2020,Não informado,MT,2,0.0
08/04/2020,Lambari D'Oeste,MT,1,0.0
02/04/2020,Lucas do Rio Verde,MT,1,
03/04/2020,Lucas do Rio Verde,MT,1,1.0
04/04/2020,Lucas do Rio Verde,MT,1,1.0
05/04/2020,Lucas do Rio Verde,MT,1,1.0
06/04/2020,Lucas do Rio Verde,MT,1,1.0
07/04/2020,Lucas do Rio Verde,MT,1,1.0
08/04/2020,Lucas do Rio Verde,MT,1,1.0
06/04/2020,Não informado,MT,2,0.0
07/04/2020,Não informado,MT,2,0.0
08/04/2020,Não informado,MT,2,0.0
25/03/2020,Nova Monte Verde,MT,1,
26/03/2020,Nova Monte Verde,MT,1,
27/03/2020,Nova Monte Verde,MT,1,
28/03/2020,Nova Monte Verde,MT,1,
29/03/2020,Nova Monte Verde,MT,1,
30/03/2020,Nova Monte Verde,MT,1,
31/03/2020,Nova Monte Verde,MT,1,
01/04/2020,Nova Monte Verde,MT,1,
02/04/2020,Nova Monte Verde,MT,1,
03/04/2020,Nova Monte Verde,MT,1,0.0
04/04/2020,Nova Monte Verde,MT,1,0.0
05/04/2020,Nova Monte Verde,MT,1,0.0
06/04/2020,Nova Monte Verde,MT,1,0.0
07/04/2020,Nova Monte Verde,MT,1,0.0
08/04/2020,Nova Monte Verde,MT,1,0.0
04/04/2020,Nova Mutum,MT,1,0.0
05/04/2020,Nova Mutum,MT,1,0.0
06/04/2020,Nova Mutum,MT,1,0.0
07/04/2020,Nova Mutum,MT,1,0.0
08/04/2020,Nova Mutum,MT,1,0.0
07/04/2020,Primavera do Leste,MT,1,0.0
08/04/2020,Primavera do Leste,MT,1,0.0
30/03/2020,Rondonópolis,MT,3,
31/03/2020,Rondonópolis,MT,4,
01/04/2020,Rondonópolis,MT,5,
02/04/2020,Rondonópolis,MT,5,
03/04/2020,Rondonópolis,MT,6,0.0
04/04/2020,Rondonópolis,MT,6,0.0
05/04/2020,Rondonópolis,MT,6,0.0
06/04/2020,Rondonópolis,MT,6,0.0
07/04/2020,Rondonópolis,MT,6,0.0
08/04/2020,Rondonópolis,MT,7,0.0
06/04/2020,São José dos Quatro Marcos,MT,2,0.0
07/04/2020,São José dos Quatro Marcos,MT,2,0.0
08/04/2020,São José dos Quatro Marcos,MT,2,0.0
02/04/2020,Sinop,MT,3,
03/04/2020,Sinop,MT,3,0.0
04/04/2020,Sinop,MT,3,0.0
05/04/2020,Sinop,MT,3,0.0
06/04/2020,Sinop,MT,4,0.0
07/04/2020,Sinop,MT,4,0.0
08/04/2020,Sinop,MT,6,0.0
01/04/2020,Tangará da Serra,MT,1,
02/04/2020,Tangará da Serra,MT,2,
03/04/2020,Tangará da Serra,MT,4,0.0
04/04/2020,Tangará da Serra,MT,4,0.0
05/04/2020,Tangará da Serra,MT,4,0.0
06/04/2020,Tangará da Serra,MT,4,0.0
07/04/2020,Tangará da Serra,MT,4,0.0
08/04/2020,Tangará da Serra,MT,5,0.0
06/04/2020,União do Sul,MT,1,0.0
07/04/2020,União do Sul,MT,1,0.0
08/04/2020,União do Sul,MT,1,0.0
21/03/2020,Várzea Grande,MT,1,
22/03/2020,Várzea Grande,MT,1,
23/03/2020,Várzea Grande,MT,1,
24/03/2020,Várzea Grande,MT,1,
25/03/2020,Várzea Grande,MT,2,
26/03/2020,Várzea Grande,MT,2,
27/03/2020,Várzea Grande,MT,2,
28/03/2020,Várzea Grande,MT,2,
29/03/2020,Várzea Grande,MT,2,
30/03/2020,Várzea Grande,MT,2,
31/03/2020,Várzea Grande,MT,2,
01/04/2020,Várzea Grande,MT,2,
02/04/2020,Várzea Grande,MT,4,
03/04/2020,Várzea Grande,MT,4,0.0
04/04/2020,Várzea Grande,MT,4,0.0
05/04/2020,Várzea Grande,MT,4,0.0
06/04/2020,Várzea Grande,MT,5,0.0
07/04/2020,Várzea Grande,MT,5,0.0
08/04/2020,Várzea Grande,MT,6,0.0
31/03/2020,Abaetetuba,PA,1,
01/04/2020,Abaetetuba,PA,1,0.0
02/04/2020,Abaetetuba,PA,1,0.0
03/04/2020,Abaetetuba,PA,1,0.0
04/04/2020,Abaetetuba,PA,1,0.0
05/04/2020,Abaetetuba,PA,1,0.0
06/04/2020,Abaetetuba,PA,1,0.0
07/04/2020,Abaetetuba,PA,2,0.0
08/04/2020,Abaetetuba,PA,2,0.0
03/04/2020,Altamira,PA,1,0.0
04/04/2020,Altamira,PA,1,0.0
05/04/2020,Altamira,PA,1,0.0
06/04/2020,Altamira,PA,2,0.0
07/04/2020,Altamira,PA,2,0.0
08/04/2020,Altamira,PA,2,0.0
25/03/2020,Ananindeua,PA,2,
26/03/2020,Ananindeua,PA,4,
27/03/2020,Ananindeua,PA,4,
28/03/2020,Ananindeua,PA,4,
29/03/2020,Ananindeua,PA,4,
30/03/2020,Ananindeua,PA,5,
31/03/2020,Ananindeua,PA,6,
01/04/2020,Ananindeua,PA,7,0.0
02/04/2020,Ananindeua,PA,8,0.0
03/04/2020,Ananindeua,PA,9,0.0
04/04/2020,Ananindeua,PA,10,0.0
05/04/2020,Ananindeua,PA,10,0.0
06/04/2020,Ananindeua,PA,14,0.0
07/04/2020,Ananindeua,PA,16,0.0
08/04/2020,Ananindeua,PA,16,0.0
01/04/2020,Barcarena,PA,1,0.0
02/04/2020,Barcarena,PA,1,0.0
03/04/2020,Barcarena,PA,1,0.0
04/04/2020,Barcarena,PA,3,0.0
05/04/2020,Barcarena,PA,3,0.0
06/04/2020,Barcarena,PA,3,0.0
07/04/2020,Barcarena,PA,3,0.0
08/04/2020,Barcarena,PA,3,0.0
18/03/2020,Belém,PA,1,
19/03/2020,Belém,PA,1,
20/03/2020,Belém,PA,2,
21/03/2020,Belém,PA,2,
22/03/2020,Belém,PA,4,
23/03/2020,Belém,PA,4,
24/03/2020,Belém,PA,4,
25/03/2020,Belém,PA,6,
26/03/2020,Belém,PA,6,
27/03/2020,Belém,PA,9,
28/03/2020,Belém,PA,10,
29/03/2020,Belém,PA,12,
30/03/2020,Belém,PA,17,
31/03/2020,Belém,PA,21,
01/04/2020,Belém,PA,24,1.0
02/04/2020,Belém,PA,29,1.0
03/04/2020,Belém,PA,42,0.0
04/04/2020,Belém,PA,45,0.0
05/04/2020,Belém,PA,49,0.0
06/04/2020,Belém,PA,75,3.0
07/04/2020,Belém,PA,100,3.0
08/04/2020,Belém,PA,111,4.0
03/04/2020,Benevides,PA,1,0.0
04/04/2020,Benevides,PA,1,0.0
05/04/2020,Benevides,PA,1,0.0
06/04/2020,Benevides,PA,1,0.0
07/04/2020,Benevides,PA,1,0.0
08/04/2020,Benevides,PA,1,0.0
06/04/2020,Cametá,PA,1,1.0
07/04/2020,Cametá,PA,1,1.0
08/04/2020,Cametá,PA,1,1.0
26/03/2020,Castanhal,PA,1,
27/03/2020,Castanhal,PA,1,
28/03/2020,Castanhal,PA,1,
29/03/2020,Castanhal,PA,1,
30/03/2020,Castanhal,PA,1,
31/03/2020,Castanhal,PA,1,
01/04/2020,Castanhal,PA,1,0.0
02/04/2020,Castanhal,PA,1,0.0
03/04/2020,Castanhal,PA,2,0.0
04/04/2020,Castanhal,PA,2,0.0
05/04/2020,Castanhal,PA,2,0.0
06/04/2020,Castanhal,PA,2,0.0
07/04/2020,Castanhal,PA,2,0.0
08/04/2020,Castanhal,PA,2,0.0
03/04/2020,Goianésia do Pará,PA,1,0.0
04/04/2020,Goianésia do Pará,PA,1,0.0
05/04/2020,Goianésia do Pará,PA,1,0.0
06/04/2020,Goianésia do Pará,PA,1,0.0
07/04/2020,Goianésia do Pará,PA,1,0.0
08/04/2020,Goianésia do Pará,PA,1,0.0
26/03/2020,Itaituba,PA,1,
27/03/2020,Itaituba,PA,1,
28/03/2020,Itaituba,PA,1,
29/03/2020,Itaituba,PA,1,
30/03/2020,Itaituba,PA,1,
31/03/2020,Itaituba,PA,1,
01/04/2020,Itaituba,PA,1,0.0
02/04/2020,Itaituba,PA,1,0.0
03/04/2020,Itaituba,PA,3,0.0
04/04/2020,Itaituba,PA,3,0.0
05/04/2020,Itaituba,PA,3,0.0
06/04/2020,Itaituba,PA,3,0.0
07/04/2020,Itaituba,PA,3,0.0
08/04/2020,Itaituba,PA,3,0.0
23/03/2020,Marabá,PA,1,
24/03/2020,Marabá,PA,1,
25/03/2020,Marabá,PA,1,
26/03/2020,Marabá,PA,1,
27/03/2020,Marabá,PA,1,
28/03/2020,Marabá,PA,1,
29/03/2020,Marabá,PA,1,
30/03/2020,Marabá,PA,1,
31/03/2020,Marabá,PA,1,
01/04/2020,Marabá,PA,1,0.0
02/04/2020,Marabá,PA,1,0.0
03/04/2020,Marabá,PA,2,0.0
04/04/2020,Marabá,PA,2,0.0
05/04/2020,Marabá,PA,2,0.0
06/04/2020,Marabá,PA,2,0.0
07/04/2020,Marabá,PA,2,0.0
08/04/2020,Marabá,PA,2,0.0
01/04/2020,Marituba,PA,1,0.0
02/04/2020,Marituba,PA,1,0.0
03/04/2020,Marituba,PA,1,0.0
04/04/2020,Marituba,PA,2,0.0
05/04/2020,Marituba,PA,2,0.0
06/04/2020,Marituba,PA,2,0.0
07/04/2020,Marituba,PA,3,0.0
08/04/2020,Marituba,PA,3,0.0
03/04/2020,Novo Progresso,PA,1,0.0
04/04/2020,Novo Progresso,PA,1,0.0
05/04/2020,Novo Progresso,PA,1,0.0
06/04/2020,Novo Progresso,PA,1,0.0
07/04/2020,Novo Progresso,PA,1,0.0
08/04/2020,Novo Progresso,PA,1,0.0
03/04/2020,Oeiras do Pará,PA,1,0.0
04/04/2020,Oeiras do Pará,PA,1,0.0
05/04/2020,Oeiras do Pará,PA,1,0.0
06/04/2020,Oeiras do Pará,PA,1,0.0
07/04/2020,Oeiras do Pará,PA,1,0.0
08/04/2020,Oeiras do Pará,PA,1,0.0
28/03/2020,Parauapebas,PA,1,
29/03/2020,Parauapebas,PA,1,
30/03/2020,Parauapebas,PA,1,
31/03/2020,Parauapebas,PA,1,
01/04/2020,Parauapebas,PA,1,0.0
02/04/2020,Parauapebas,PA,1,0.0
03/04/2020,Parauapebas,PA,2,0.0
04/04/2020,Parauapebas,PA,2,0.0
05/04/2020,Parauapebas,PA,2,0.0
06/04/2020,Parauapebas,PA,2,0.0
07/04/2020,Parauapebas,PA,3,0.0
08/04/2020,Parauapebas,PA,3,0.0
02/04/2020,Santarém,PA,4,0.0
03/04/2020,Santarém,PA,5,1.0
04/04/2020,Santarém,PA,5,1.0
05/04/2020,Santarém,PA,5,1.0
06/04/2020,Santarém,PA,10,1.0
07/04/2020,Santarém,PA,10,1.0
08/04/2020,Santarém,PA,10,1.0
07/04/2020,Santo Antônio do Tauá,PA,1,0.0
08/04/2020,Santo Antônio do Tauá,PA,1,0.0
03/04/2020,São Geraldo do Araguaia,PA,1,0.0
04/04/2020,São Geraldo do Araguaia,PA,1,0.0
05/04/2020,São Geraldo do Araguaia,PA,1,0.0
06/04/2020,São Geraldo do Araguaia,PA,1,0.0
07/04/2020,São Geraldo do Araguaia,PA,1,0.0
08/04/2020,São Geraldo do Araguaia,PA,1,0.0
01/04/2020,Tucuruí,PA,1,0.0
02/04/2020,Tucuruí,PA,1,0.0
03/04/2020,Tucuruí,PA,1,0.0
04/04/2020,Tucuruí,PA,1,0.0
05/04/2020,Tucuruí,PA,1,0.0
06/04/2020,Tucuruí,PA,1,0.0
07/04/2020,Tucuruí,PA,1,0.0
08/04/2020,Tucuruí,PA,1,0.0
08/04/2020,Bayeux,PB,1,
01/04/2020,Cabedelo,PB,1,0.0
02/04/2020,Cabedelo,PB,1,0.0
03/04/2020,Cabedelo,PB,1,0.0
04/04/2020,Cabedelo,PB,1,0.0
05/04/2020,Cabedelo,PB,1,0.0
