data,municipio,uf,casos confirmados,mortes,fonte
27/03/2020,Marabá,PA,1,,https://g1.globo.com/pa/para/noticia/2020/03/27/belem-confirma-mais-dois-casos-do-novo-coronavirus-capital-registra-agora-8-pacientes-com-a-doenca.ghtml
28/03/2020,Marabá,PA,1,,https://redepara.com.br/Noticia/212073/covid-19-para-tem-18-casos-confirmados-531-descartados-e-105-em-analise
29/03/2020,Marabá,PA,1,,https://www.romanews.com.br/cidade/para-confirma-mais-dois-casos-e-tem-20-infectados-por-coronavirus/74164/
30/03/2020,Marabá,PA,1,,
28/03/2020,Parauapebas,PA,1,,https://redepara.com.br/Noticia/212073/covid-19-para-tem-18-casos-confirmados-531-descartados-e-105-em-analise
29/03/2020,Parauapebas,PA,1,,https://www.romanews.com.br/cidade/para-confirma-mais-dois-casos-e-tem-20-infectados-por-coronavirus/74164/
30/03/2020,Parauapebas,PA,1,,
27/03/2020,Campina Grande,PB,1,,https://portalcorreio.com.br/paraiba-registra-10-casos-de-coronavirus-e-descarta-303/
28/03/2020,Campina Grande,PB,2,,https://g1.globo.com/pb/paraiba/noticia/2020/03/28/casos-de-coronavirus-na-paraiba-em-28-de-marco.ghtml
29/03/2020,Campina Grande,PB,2,,
30/03/2020,Campina Grande,PB,2,,
23/03/2020,Igaracy,PB,1,,
24/03/2020,Igaracy,PB,1,,
25/03/2020,Igaracy,PB,1,,
26/03/2020,Igaracy,PB,1,,
27/03/2020,Igaracy,PB,1,,https://portalcorreio.com.br/paraiba-registra-10-casos-de-coronavirus-e-descarta-303/
28/03/2020,Igaracy,PB,1,,https://g1.globo.com/pb/paraiba/noticia/2020/03/28/casos-de-coronavirus-na-paraiba-em-28-de-marco.ghtml
29/03/2020,Igaracy,PB,1,,
30/03/2020,Igaracy,PB,1,,
18/03/2020,João Pessoa,PB,1,,https://paraiba.pb.gov.br/noticias/paraiba-confirma-primeiro-caso-de-coronavirus
19/03/2020,João Pessoa,PB,1,,
20/03/2020,João Pessoa,PB,1,,
21/03/2020,João Pessoa,PB,1,,
22/03/2020,João Pessoa,PB,1,,
23/03/2020,João Pessoa,PB,1,,
24/03/2020,João Pessoa,PB,2,,
25/03/2020,João Pessoa,PB,4,,
26/03/2020,João Pessoa,PB,5,,
27/03/2020,João Pessoa,PB,7,,https://portalcorreio.com.br/paraiba-registra-10-casos-de-coronavirus-e-descarta-303/
28/03/2020,João Pessoa,PB,10,,https://g1.globo.com/pb/paraiba/noticia/2020/03/28/casos-de-coronavirus-na-paraiba-em-28-de-marco.ghtml
29/03/2020,João Pessoa,PB,10,,
30/03/2020,João Pessoa,PB,12,,
30/03/2020,Patos,PB,1,,
27/03/2020,Sousa,PB,1,,https://portalcorreio.com.br/paraiba-registra-10-casos-de-coronavirus-e-descarta-303/
28/03/2020,Sousa,PB,1,,https://g1.globo.com/pb/paraiba/noticia/2020/03/28/casos-de-coronavirus-na-paraiba-em-28-de-marco.ghtml
29/03/2020,Sousa,PB,1,,
30/03/2020,Sousa,PB,1,,
16/03/2020,Belo Jardim,PE,2,,
17/03/2020,Belo Jardim,PE,2,,
18/03/2020,Belo Jardim,PE,2,,
19/03/2020,Belo Jardim,PE,1,,
20/03/2020,Belo Jardim,PE,1,,
21/03/2020,Belo Jardim,PE,1,,
22/03/2020,Belo Jardim,PE,1,,
23/03/2020,Belo Jardim,PE,1,,
24/03/2020,Belo Jardim,PE,1,,
25/03/2020,Belo Jardim,PE,1,,
26/03/2020,Belo Jardim,PE,1,,
27/03/2020,Belo Jardim,PE,1,,
28/03/2020,Belo Jardim,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml
29/03/2020,Belo Jardim,PE,1,,
30/03/2020,Belo Jardim,PE,1,,
29/03/2020,Cabo de Santo Agostinho,PE,1,,
27/03/2020,Camaragibe,PE,1,,
28/03/2020,Camaragibe,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml
29/03/2020,Camaragibe,PE,1,,
30/03/2020,Camaragibe,PE,1,,
23/03/2020,Caruaru,PE,1,,
24/03/2020,Caruaru,PE,1,,
25/03/2020,Caruaru,PE,1,,
26/03/2020,Caruaru,PE,1,,
27/03/2020,Caruaru,PE,1,,
28/03/2020,Caruaru,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml
29/03/2020,Caruaru,PE,1,,
30/03/2020,Caruaru,PE,1,,
27/03/2020,Fernando de Noronha,PE,1,,
28/03/2020,Fernando de Noronha,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml
29/03/2020,Fernando de Noronha,PE,1,,
30/03/2020,Fernando de Noronha,PE,1,,
27/03/2020,Goiana,PE,1,,
28/03/2020,Goiana,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml
29/03/2020,Goiana,PE,1,,
30/03/2020,Goiana,PE,1,,
16/03/2020,Jaboatão dos Guararapes,PE,2,,
17/03/2020,Jaboatão dos Guararapes,PE,2,,
18/03/2020,Jaboatão dos Guararapes,PE,2,,
19/03/2020,Jaboatão dos Guararapes,PE,2,,
20/03/2020,Jaboatão dos Guararapes,PE,3,,
21/03/2020,Jaboatão dos Guararapes,PE,4,,
22/03/2020,Jaboatão dos Guararapes,PE,4,,
23/03/2020,Jaboatão dos Guararapes,PE,3,,
24/03/2020,Jaboatão dos Guararapes,PE,3,,
25/03/2020,Jaboatão dos Guararapes,PE,3,,
26/03/2020,Jaboatão dos Guararapes,PE,3,,
27/03/2020,Jaboatão dos Guararapes,PE,4,,
28/03/2020,Jaboatão dos Guararapes,PE,5,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml
29/03/2020,Jaboatão dos Guararapes,PE,5,,
30/03/2020,Jaboatão dos Guararapes,PE,6,,
27/03/2020,Não informado,PE,1,,
28/03/2020,Não informado,PE,5,,
29/03/2020,Não informado,PE,5,,
22/03/2020,Olinda,PE,1,,
23/03/2020,Olinda,PE,2,,
24/03/2020,Olinda,PE,2,,
25/03/2020,Olinda,PE,3,,
26/03/2020,Olinda,PE,3,,
27/03/2020,Olinda,PE,3,,
28/03/2020,Olinda,PE,4,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml
29/03/2020,Olinda,PE,4,,
30/03/2020,Olinda,PE,5,,
30/03/2020,Palmares,PE,1,,
23/03/2020,Petrolina,PE,1,,
24/03/2020,Petrolina,PE,1,,
25/03/2020,Petrolina,PE,2,,
26/03/2020,Petrolina,PE,2,,
27/03/2020,Petrolina,PE,2,,
28/03/2020,Petrolina,PE,2,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml
29/03/2020,Petrolina,PE,2,,
30/03/2020,Petrolina,PE,2,,
12/03/2020,Recife,PE,2,,
13/03/2020,Recife,PE,2,,
14/03/2020,Recife,PE,7,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/14/pernambuco-confirma-mais-cinco-novos-casos-de-coronavirus.ghtml
15/03/2020,Recife,PE,8,,
16/03/2020,Recife,PE,14,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/16/pernambuco-tem-18-casos-confirmados-de-coronavirus-e-governo-suspende-aulas-no-estado.ghtml
17/03/2020,Recife,PE,15,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/17/pernambuco-tem-19-casos-do-novo-coronavirus-e-detecta-a-primeira-transmissao-comunitaria.ghtml
18/03/2020,Recife,PE,18,,https://radiojornal.ne10.uol.com.br/noticia/2020/03/18/sobe-para-22-o-numero-de-casos-confirmados-de-coronavirus-em-pernambuco-185575
19/03/2020,Recife,PE,25,,https://www.cievspe.com/novo-coronavirus-2019-ncov
20/03/2020,Recife,PE,27,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/20/coronavirus-pernambuco-tem-primeira-cura-clinica-confirma-31-casos-e-decreta-estado-de-calamidade-publica.ghtml
21/03/2020,Recife,PE,28,,
22/03/2020,Recife,PE,31,,
23/03/2020,Recife,PE,34,,
24/03/2020,Recife,PE,34,,
25/03/2020,Recife,PE,36,1,
26/03/2020,Recife,PE,38,3,
27/03/2020,Recife,PE,38,4,
28/03/2020,Recife,PE,46,5,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml
29/03/2020,Recife,PE,50,5,
30/03/2020,Recife,PE,57,6,
28/03/2020,São Lourenço da Mata,PE,1,,https://g1.globo.com/pe/pernambuco/noticia/2020/03/28/pernambuco-tem-cinco-mortes-e-68-casos-confirmados-do-novo-coronavirus.ghtml
29/03/2020,São Lourenço da Mata,PE,1,,
30/03/2020,São Lourenço da Mata,PE,1,,
28/03/2020,Parnaíba,PI,1,,https://g1.globo.com/pi/piaui/noticia/2020/03/28/casos-confirmados-de-coronavirus-sobem-para-11-e-piaui-tem-primeiro-obito-pelo-virus.ghtml
29/03/2020,Parnaíba,PI,1,,
30/03/2020,Parnaíba,PI,1,1,https://www.oitomeia.com.br/colunas/no-fluxo/2020/03/30/coronavirus-no-piaui-4-mortes-foram-registradas-18-casos-estao-confirmados-e-231-suspeitos/
28/03/2020,São José do Divino,PI,1,1,https://g1.globo.com/pi/piaui/noticia/2020/03/28/casos-confirmados-de-coronavirus-sobem-para-11-e-piaui-tem-primeiro-obito-pelo-virus.ghtml
29/03/2020,São José do Divino,PI,1,1,
30/03/2020,São José do Divino,PI,1,1,https://www.oitomeia.com.br/colunas/no-fluxo/2020/03/30/coronavirus-no-piaui-4-mortes-foram-registradas-18-casos-estao-confirmados-e-231-suspeitos/
19/03/2020,Teresina,PI,3,,https://g1.globo.com/pi/piaui/noticia/2020/03/19/secretaria-de-saude-do-piaui-confirma-tres-casos-de-coronavirus.ghtml
20/03/2020,Teresina,PI,4,,https://www.pi.gov.br/
21/03/2020,Teresina,PI,4,,
22/03/2020,Teresina,PI,6,,
23/03/2020,Teresina,PI,6,,
24/03/2020,Teresina,PI,8,,
25/03/2020,Teresina,PI,8,,
26/03/2020,Teresina,PI,9,,
27/03/2020,Teresina,PI,9,,
28/03/2020,Teresina,PI,9,,https://g1.globo.com/pi/piaui/noticia/2020/03/28/casos-confirmados-de-coronavirus-sobem-para-11-e-piaui-tem-primeiro-obito-pelo-virus.ghtml
29/03/2020,Teresina,PI,14,2,
30/03/2020,Teresina,PI,16,2,https://www.oitomeia.com.br/colunas/no-fluxo/2020/03/30/coronavirus-no-piaui-4-mortes-foram-registradas-18-casos-estao-confirmados-e-231-suspeitos/
30/03/2020,Almirante Tamandaré,PR,2,,
17/03/2020,Campo Largo,PR,1,,
18/03/2020,Campo Largo,PR,1,,
19/03/2020,Campo Largo,PR,1,,
20/03/2020,Campo Largo,PR,1,,
21/03/2020,Campo Largo,PR,1,,
22/03/2020,Campo Largo,PR,1,,
23/03/2020,Campo Largo,PR,1,,
24/03/2020,Campo Largo,PR,1,,
25/03/2020,Campo Largo,PR,1,,
26/03/2020,Campo Largo,PR,1,,
27/03/2020,Campo Largo,PR,1,,
28/03/2020,Campo Largo,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Campo Largo,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Campo Largo,PR,3,,
25/03/2020,Campo Mourão,PR,1,,
26/03/2020,Campo Mourão,PR,1,,
27/03/2020,Campo Mourão,PR,2,,
28/03/2020,Campo Mourão,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Campo Mourão,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Campo Mourão,PR,2,,
23/03/2020,Cascavel,PR,1,,
24/03/2020,Cascavel,PR,2,,
25/03/2020,Cascavel,PR,2,,
26/03/2020,Cascavel,PR,2,,
27/03/2020,Cascavel,PR,5,,
28/03/2020,Cascavel,PR,7,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Cascavel,PR,8,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Cascavel,PR,8,1,
30/03/2020,Castro,PR,1,,
12/03/2020,Cianorte,PR,1,,
13/03/2020,Cianorte,PR,1,,
14/03/2020,Cianorte,PR,1,,
15/03/2020,Cianorte,PR,1,,
16/03/2020,Cianorte,PR,1,,
17/03/2020,Cianorte,PR,2,,
18/03/2020,Cianorte,PR,2,,
19/03/2020,Cianorte,PR,2,,
20/03/2020,Cianorte,PR,2,,
21/03/2020,Cianorte,PR,2,,
22/03/2020,Cianorte,PR,3,,
23/03/2020,Cianorte,PR,5,,
24/03/2020,Cianorte,PR,5,,
25/03/2020,Cianorte,PR,5,,
26/03/2020,Cianorte,PR,5,,
27/03/2020,Cianorte,PR,7,,
28/03/2020,Cianorte,PR,7,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Cianorte,PR,7,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Cianorte,PR,7,,
22/03/2020,Colombo,PR,1,,
23/03/2020,Colombo,PR,1,,
24/03/2020,Colombo,PR,1,,
25/03/2020,Colombo,PR,2,,
26/03/2020,Colombo,PR,2,,
27/03/2020,Colombo,PR,2,,
28/03/2020,Colombo,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Colombo,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Colombo,PR,2,,
29/03/2020,Contenda,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Contenda,PR,1,,
12/03/2020,Curitiba,PR,5,,
13/03/2020,Curitiba,PR,5,,
14/03/2020,Curitiba,PR,5,,
15/03/2020,Curitiba,PR,5,,
16/03/2020,Curitiba,PR,5,,
17/03/2020,Curitiba,PR,7,,
18/03/2020,Curitiba,PR,7,,
19/03/2020,Curitiba,PR,17,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7198&tit=Boletim-coronavirus-Parana-tem-mais-nove-casos-confirmados
20/03/2020,Curitiba,PR,27,,http://www.saude.pr.gov.br/
21/03/2020,Curitiba,PR,31,,
22/03/2020,Curitiba,PR,32,,
23/03/2020,Curitiba,PR,39,,
24/03/2020,Curitiba,PR,45,,
25/03/2020,Curitiba,PR,65,,
26/03/2020,Curitiba,PR,71,,
27/03/2020,Curitiba,PR,71,,
28/03/2020,Curitiba,PR,73,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Curitiba,PR,74,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Curitiba,PR,80,,
25/03/2020,Faxinal,PR,1,,
26/03/2020,Faxinal,PR,1,,
27/03/2020,Faxinal,PR,1,,
28/03/2020,Faxinal,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Faxinal,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Faxinal,PR,1,,
18/03/2020,Foz do Iguaçu,PR,1,,
19/03/2020,Foz do Iguaçu,PR,1,,
20/03/2020,Foz do Iguaçu,PR,1,,
21/03/2020,Foz do Iguaçu,PR,1,,
22/03/2020,Foz do Iguaçu,PR,4,,
23/03/2020,Foz do Iguaçu,PR,4,,
24/03/2020,Foz do Iguaçu,PR,4,,
25/03/2020,Foz do Iguaçu,PR,5,,
26/03/2020,Foz do Iguaçu,PR,5,,
27/03/2020,Foz do Iguaçu,PR,5,,
28/03/2020,Foz do Iguaçu,PR,7,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Foz do Iguaçu,PR,10,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Foz do Iguaçu,PR,10,,
30/03/2020,Goioerê,PR,1,,
20/03/2020,Guaíra,PR,1,,
21/03/2020,Guaíra,PR,1,,
22/03/2020,Guaíra,PR,1,,
23/03/2020,Guaíra,PR,1,,
24/03/2020,Guaíra,PR,1,,
25/03/2020,Guaíra,PR,1,,
26/03/2020,Guaíra,PR,1,,
27/03/2020,Guaíra,PR,2,,
28/03/2020,Guaíra,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Guaíra,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Guaíra,PR,2,,
27/03/2020,Guarapuava,PR,1,,
28/03/2020,Guarapuava,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Guarapuava,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Guarapuava,PR,1,,
27/03/2020,Iretama,PR,1,,
28/03/2020,Iretama,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Iretama,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Iretama,PR,1,,
17/03/2020,Londrina,PR,1,,
18/03/2020,Londrina,PR,1,,
19/03/2020,Londrina,PR,1,,
20/03/2020,Londrina,PR,3,,
21/03/2020,Londrina,PR,3,,
22/03/2020,Londrina,PR,3,,
23/03/2020,Londrina,PR,3,,
24/03/2020,Londrina,PR,3,,
25/03/2020,Londrina,PR,3,,
26/03/2020,Londrina,PR,3,,
27/03/2020,Londrina,PR,3,,
28/03/2020,Londrina,PR,5,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Londrina,PR,7,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Londrina,PR,7,,
29/03/2020,Marechal Cândido Rondon,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Marechal Cândido Rondon,PR,1,,
18/03/2020,Maringá,PR,1,,
19/03/2020,Maringá,PR,1,,
20/03/2020,Maringá,PR,1,,
21/03/2020,Maringá,PR,1,,
22/03/2020,Maringá,PR,1,,
23/03/2020,Maringá,PR,1,,
24/03/2020,Maringá,PR,1,,
25/03/2020,Maringá,PR,2,,
26/03/2020,Maringá,PR,3,,
27/03/2020,Maringá,PR,7,2,
28/03/2020,Maringá,PR,7,2,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Maringá,PR,8,2,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Maringá,PR,8,2,
28/03/2020,Mariópolis,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Mariópolis,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Mariópolis,PR,1,,
30/03/2020,Matinhos,PR,1,,
29/03/2020,Medianeira,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Medianeira,PR,1,,
22/03/2020,Não informado,PR,4,,
27/03/2020,Não informado,PR,4,,
28/03/2020,Não informado,PR,4,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Não informado,PR,4,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
24/03/2020,Paranavaí,PR,1,,
25/03/2020,Paranavaí,PR,1,,
26/03/2020,Paranavaí,PR,1,,
27/03/2020,Paranavaí,PR,1,,
28/03/2020,Paranavaí,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Paranavaí,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Paranavaí,PR,2,,
21/03/2020,Pato Branco,PR,1,,
22/03/2020,Pato Branco,PR,1,,
23/03/2020,Pato Branco,PR,1,,
24/03/2020,Pato Branco,PR,1,,
25/03/2020,Pato Branco,PR,1,,
26/03/2020,Pato Branco,PR,2,,
27/03/2020,Pato Branco,PR,2,,
28/03/2020,Pato Branco,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Pato Branco,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Pato Branco,PR,2,,
29/03/2020,Peabiru,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Peabiru,PR,1,,
17/03/2020,Pinhais,PR,1,,
18/03/2020,Pinhais,PR,1,,
22/03/2020,Pinhais,PR,1,,
23/03/2020,Pinhais,PR,1,,
24/03/2020,Pinhais,PR,1,,
25/03/2020,Pinhais,PR,2,,
26/03/2020,Pinhais,PR,2,,
27/03/2020,Pinhais,PR,3,,
28/03/2020,Pinhais,PR,3,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Pinhais,PR,3,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Pinhais,PR,2,,
21/03/2020,Ponta Grossa,PR,1,,
22/03/2020,Ponta Grossa,PR,1,,
23/03/2020,Ponta Grossa,PR,1,,
24/03/2020,Ponta Grossa,PR,1,,
25/03/2020,Ponta Grossa,PR,3,,
26/03/2020,Ponta Grossa,PR,3,,
27/03/2020,Ponta Grossa,PR,3,,
28/03/2020,Ponta Grossa,PR,3,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Ponta Grossa,PR,3,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Ponta Grossa,PR,3,,
28/03/2020,Quatiguá,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Quatiguá,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Quatiguá,PR,1,,
30/03/2020,Rio Branco do Sul,PR,1,,
26/03/2020,Rio Negro,PR,1,,
27/03/2020,Rio Negro,PR,1,,
28/03/2020,Rio Negro,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Rio Negro,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Rio Negro,PR,1,,
29/03/2020,São José dos Pinhais,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,São José dos Pinhais,PR,1,,
24/03/2020,Telêmaco Borba,PR,1,,
25/03/2020,Telêmaco Borba,PR,1,,
26/03/2020,Telêmaco Borba,PR,1,,
27/03/2020,Telêmaco Borba,PR,1,,
28/03/2020,Telêmaco Borba,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Telêmaco Borba,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Telêmaco Borba,PR,1,,
29/03/2020,Terra Rica,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Terra Rica,PR,1,,
21/03/2020,Umuarama,PR,1,,
22/03/2020,Umuarama,PR,1,,
23/03/2020,Umuarama,PR,1,,
24/03/2020,Umuarama,PR,1,,
25/03/2020,Umuarama,PR,1,,
26/03/2020,Umuarama,PR,1,,
27/03/2020,Umuarama,PR,1,,
28/03/2020,Umuarama,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,Umuarama,PR,2,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
30/03/2020,Umuarama,PR,2,,
27/03/2020,União da Vitória,PR,1,,
28/03/2020,União da Vitória,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7233&tit=Boletim-coronavirus-12-novos-casos-confirmados
29/03/2020,União da Vitória,PR,1,,http://www.saude.pr.gov.br/modules/noticias/article.php?storyid=7236&tit=Boletim-coronavirus-152-casos-confirmados-
